relativeIndex	absoluteIndex	description	type	f1	recall	precision	mcc	count	tp	p	tn	fn
2166	6726	ECFP6:-646300253	ECFP	0.7407407407407407	0.6521739130434783	0.8571428571428571	0.7471511950302404	46.0	30.0	5.0	19067.0	16.0
2167	6727	ECFP6:-644987691	ECFP	0.5625	0.4311377245508982	0.8089887640449438	0.5856743007077382	334.0	144.0	34.0	18750.0	190.0
2168	6728	ECFP6:-644704945	ECFP	0.6075949367088609	0.4897959183673469	0.8	0.6252550936842795	49.0	24.0	6.0	19063.0	25.0
2169	6729	ECFP6:-639281139	ECFP	0.3538461538461538	0.23711340206185566	0.696969696969697	0.40494085002086827	97.0	23.0	10.0	19011.0	74.0
2170	6730	ECFP6:-636984940	ECFP	0.8489107519325368	0.8370288248337029	0.861134873110921	0.8145005871315001	3608.0	3020.0	487.0	15023.0	588.0
2171	6731	ECFP6:-635541361	ECFP	0.954954954954955	0.9298245614035088	0.9814814814814815	0.9551748594216566	57.0	53.0	1.0	19060.0	4.0
2172	6732	ECFP6:-634035353	ECFP	0.7695652173913042	0.718052738336714	0.8290398126463701	0.7659857030814298	493.0	354.0	73.0	18552.0	139.0
2173	6733	ECFP6:-633366949	ECFP	0.3529411764705882	0.2254335260115607	0.8125	0.425673617547358	173.0	39.0	9.0	18936.0	134.0
2174	6734	ECFP6:-630430283	ECFP	0.5121951219512195	0.35	0.9545454545454546	0.5773440226852963	60.0	21.0	1.0	19057.0	39.0
2175	6735	ECFP6:-627200503	ECFP	0.4388185654008439	0.3076923076923077	0.7647058823529411	0.4824560536880941	169.0	52.0	16.0	18933.0	117.0
2176	6737	ECFP6:-617269192	ECFP	0.8407643312101911	0.7333333333333333	0.9850746268656716	0.8493600650772885	90.0	66.0	1.0	19027.0	24.0
2177	6738	ECFP6:-616751961	ECFP	0.7386363636363635	0.5963302752293578	0.9701492537313433	0.7596382450864797	109.0	65.0	2.0	19007.0	44.0
2178	6740	ECFP6:-614069525	ECFP	0.8390446521287642	0.7906066536203522	0.8938053097345132	0.836555708704063	511.0	404.0	48.0	18559.0	107.0
2179	6741	ECFP6:-613522832	ECFP	0.8828125	0.849624060150376	0.9186991869918699	0.8811145028140875	399.0	339.0	30.0	18689.0	60.0
2180	6743	ECFP6:-597732595	ECFP	0.485981308411215	0.38235294117647056	0.6666666666666666	0.5023027042158316	136.0	52.0	26.0	18956.0	84.0
2181	6744	ECFP6:-593973181	ECFP	0.5945548197203826	0.4681344148319815	0.8145161290322581	0.6048004803711408	863.0	404.0	92.0	18163.0	459.0
2182	6745	ECFP6:-583455500	ECFP	0.46572934973637964	0.39730134932533734	0.5626326963906582	0.4570870832215154	667.0	265.0	206.0	18245.0	402.0
2183	6746	ECFP6:-580545277	ECFP	0.7870778267254037	0.7542213883677298	0.8229273285568065	0.7759049895287247	1066.0	804.0	173.0	17879.0	262.0
2184	6747	ECFP6:-579850901	ECFP	0.28	0.16279069767441862	1.0	0.403093095509077	43.0	7.0	0.0	19075.0	36.0
2185	6748	ECFP6:-579379739	ECFP	0.5476190476190476	0.46308724832214765	0.6699029126213593	0.5512855511027464	298.0	138.0	68.0	18752.0	160.0
2186	6749	ECFP6:-578595456	ECFP	0.5116279069767442	0.39111111111111113	0.7394957983193278	0.5340442029705924	225.0	88.0	31.0	18862.0	137.0
2187	6750	ECFP6:-576780029	ECFP	0.48	0.391304347826087	0.6206896551724138	0.4918815367874099	46.0	18.0	11.0	19061.0	28.0
2188	6751	ECFP6:-576217112	ECFP	0.5895522388059702	0.4876543209876543	0.7452830188679245	0.5975304012283335	324.0	158.0	54.0	18740.0	166.0
2189	6752	ECFP6:-574618750	ECFP	0.688659793814433	0.5911504424778761	0.8246913580246914	0.6907318855403908	565.0	334.0	71.0	18482.0	231.0
2190	6753	ECFP6:-573249317	ECFP	0.8432642487046632	0.8007380073800738	0.8905608755129959	0.8379721876370602	813.0	651.0	80.0	18225.0	162.0
2191	6754	ECFP6:-571041594	ECFP	0.9333333333333333	0.8850574712643678	0.9871794871794872	0.9344484442248957	87.0	77.0	1.0	19030.0	10.0
2192	6755	ECFP6:-570945076	ECFP	0.5873015873015873	0.45121951219512196	0.8409090909090909	0.6137450414760294	164.0	74.0	14.0	18940.0	90.0
2193	6756	ECFP6:-568302198	ECFP	0.6869565217391305	0.541095890410959	0.9404761904761905	0.711854060711857	146.0	79.0	5.0	18967.0	67.0
2194	6757	ECFP6:-563222046	ECFP	0.3125	0.20833333333333334	0.625	0.35872187575504455	120.0	25.0	15.0	18983.0	95.0
2195	6758	ECFP6:-560707800	ECFP	0.3283582089552239	0.19642857142857142	1.0	0.4426804164939966	56.0	11.0	0.0	19062.0	45.0
2196	6759	ECFP6:-560307650	ECFP	0.7752212389380532	0.6865203761755486	0.8902439024390244	0.7786281572308623	319.0	219.0	27.0	18772.0	100.0
2197	6760	ECFP6:-559534740	ECFP	0.5915492957746479	0.4375	0.9130434782608695	0.631460446539027	48.0	21.0	2.0	19068.0	27.0
2198	6761	ECFP6:-554489181	ECFP	0.7322810275456514	0.6752283105022832	0.7998647734956051	0.7107925704871784	1752.0	1183.0	296.0	17070.0	569.0
2199	6763	ECFP6:-545383393	ECFP	0.34355828220858897	0.2222222222222222	0.7567567567567568	0.4082531741029229	126.0	28.0	9.0	18983.0	98.0
2200	6764	ECFP6:-542139988	ECFP	0.42735042735042733	0.3333333333333333	0.5952380952380952	0.44227130100730994	150.0	50.0	34.0	18934.0	100.0
2201	6765	ECFP6:-542016813	ECFP	0.7400162999185003	0.6899696048632219	0.7978910369068541	0.7335054542882669	658.0	454.0	115.0	18345.0	204.0
2202	6766	ECFP6:-529907512	ECFP	0.43661971830985913	0.3522727272727273	0.5740740740740741	0.4438298101932601	264.0	93.0	69.0	18785.0	171.0
2203	6767	ECFP6:-521438719	ECFP	0.45605700712589065	0.3310344827586207	0.732824427480916	0.4877135702145302	290.0	96.0	35.0	18793.0	194.0
2204	6768	ECFP6:-521344716	ECFP	0.5465116279069767	0.3949579831932773	0.8867924528301887	0.5903179793706894	119.0	47.0	6.0	18993.0	72.0
2205	6769	ECFP6:-515738703	ECFP	0.7580645161290321	0.6103896103896104	1.0	0.7806596091641641	77.0	47.0	0.0	19041.0	30.0
2206	6770	ECFP6:-513960452	ECFP	0.8123393316195373	0.7707317073170732	0.8586956521739131	0.8116241269001196	205.0	158.0	26.0	18887.0	47.0
2207	6771	ECFP6:-513573682	ECFP	0.7901917075345519	0.7432069775243207	0.8435179897201599	0.7064258891044928	5962.0	4431.0	822.0	12334.0	1531.0
2208	6772	ECFP6:-512329103	ECFP	0.6666666666666666	0.52	0.9285714285714286	0.6946091767757835	25.0	13.0	1.0	19092.0	12.0
2209	6773	ECFP6:-506431380	ECFP	0.445945945945946	0.2894736842105263	0.9705882352941176	0.5288480525495813	114.0	33.0	1.0	19003.0	81.0
2210	6774	ECFP6:-504520684	ECFP	0.7105263157894737	0.5869565217391305	0.9	0.7258149459732361	92.0	54.0	6.0	19020.0	38.0
2211	6775	ECFP6:-501723857	ECFP	0.7037271004421983	0.6034669555796316	0.843939393939394	0.7018962221247653	923.0	557.0	103.0	18092.0	366.0
2212	6776	ECFP6:-498806130	ECFP	0.5030674846625768	0.37272727272727274	0.7735849056603774	0.5352580023133753	110.0	41.0	12.0	18996.0	69.0
2213	6777	ECFP6:-498609295	ECFP	0.28	0.1891891891891892	0.5384615384615384	0.31844182979248625	37.0	7.0	6.0	19075.0	30.0
2214	6778	ECFP6:-493642989	ECFP	0.8750000000000001	0.7777777777777778	1.0	0.8816859993883016	45.0	35.0	0.0	19073.0	10.0
2215	6779	ECFP6:-485175252	ECFP	0.41250000000000003	0.2682926829268293	0.8918918918918919	0.4876840990599449	123.0	33.0	4.0	18991.0	90.0
2216	6780	ECFP6:-472071459	ECFP	0.5333333333333333	0.3883495145631068	0.851063829787234	0.5735113316233295	103.0	40.0	7.0	19008.0	63.0
2217	6781	ECFP6:-461702796	ECFP	0.38851351351351354	0.2619589977220957	0.7516339869281046	0.43695263495941555	439.0	115.0	38.0	18641.0	324.0
2218	6782	ECFP6:-461174467	ECFP	0.48506151142355014	0.3382352941176471	0.8571428571428571	0.5329750410181178	408.0	138.0	23.0	18687.0	270.0
2219	6783	ECFP6:-460346884	ECFP	0.7473309608540926	0.6862745098039216	0.8203125	0.7484872227840923	153.0	105.0	23.0	18942.0	48.0
2220	6785	ECFP6:-453707633	ECFP	0.6212664277180405	0.4805914972273567	0.8783783783783784	0.6428786870894359	541.0	260.0	36.0	18541.0	281.0
2221	6786	ECFP6:-450110441	ECFP	0.6506024096385543	0.4909090909090909	0.9642857142857143	0.687463513124527	55.0	27.0	1.0	19062.0	28.0
2222	6787	ECFP6:-449494886	ECFP	0.6308724832214765	0.4845360824742268	0.9038461538461539	0.6606349152493798	97.0	47.0	5.0	19016.0	50.0
2223	6788	ECFP6:-447465319	ECFP	0.5333333333333333	0.36363636363636365	1.0	0.6026911975274702	33.0	12.0	0.0	19085.0	21.0
2224	6789	ECFP6:-442499072	ECFP	0.6619289340101523	0.5370675453047776	0.8624338624338624	0.6728681255719748	607.0	326.0	52.0	18459.0	281.0
2225	6791	ECFP6:-425437380	ECFP	0.8813559322033898	0.7878787878787878	1.0	0.8874626276620847	33.0	26.0	0.0	19085.0	7.0
2226	6792	ECFP6:-425149915	ECFP	0.7017543859649122	0.5555555555555556	0.9523809523809523	0.7266833918679148	72.0	40.0	2.0	19044.0	32.0
2227	6793	ECFP6:-421814655	ECFP	0.7325102880658437	0.5933333333333334	0.956989247311828	0.7521370060025796	150.0	89.0	4.0	18964.0	61.0
2228	6794	ECFP6:-417105164	ECFP	0.6060606060606061	0.47297297297297297	0.8433734939759037	0.6255333210405646	444.0	210.0	39.0	18635.0	234.0
2229	6795	ECFP6:-414937772	ECFP	0.7128027681660899	0.5819209039548022	0.9196428571428571	0.7296975827399187	177.0	103.0	9.0	18932.0	74.0
2230	6796	ECFP6:-410910402	ECFP	0.8421052631578947	0.7645687645687645	0.9371428571428572	0.8433853178406769	429.0	328.0	22.0	18667.0	101.0
2231	6797	ECFP6:-410245795	ECFP	0.5147679324894515	0.3885350318471338	0.7625	0.5417930789437612	157.0	61.0	19.0	18942.0	96.0
2232	6798	ECFP6:-409565634	ECFP	0.5441176470588235	0.4625	0.6607142857142857	0.5497020199064857	160.0	74.0	38.0	18920.0	86.0
2233	6799	ECFP6:-408578195	ECFP	0.4954128440366973	0.3698630136986301	0.75	0.5255020132278685	73.0	27.0	9.0	19036.0	46.0
2234	6800	ECFP6:-406247378	ECFP	0.2992125984251969	0.18627450980392157	0.76	0.3748605595343658	102.0	19.0	6.0	19010.0	83.0
2235	6801	ECFP6:-403312500	ECFP	0.8461538461538463	0.8080313418217434	0.8880516684607105	0.8389427308628011	1021.0	825.0	104.0	17993.0	196.0
2236	6802	ECFP6:-396794119	ECFP	0.7171667486473192	0.645704162976085	0.8064159292035398	0.7063245874357309	1129.0	729.0	175.0	17814.0	400.0
2237	6803	ECFP6:-395837883	ECFP	0.6245847176079734	0.48704663212435234	0.8703703703703703	0.6486405080377962	193.0	94.0	14.0	18911.0	99.0
2238	6804	ECFP6:-395235387	ECFP	0.5647058823529412	0.41379310344827586	0.8888888888888888	0.6057553308950827	58.0	24.0	3.0	19057.0	34.0
2239	6805	ECFP6:-391791710	ECFP	0.751219512195122	0.6285714285714286	0.9333333333333333	0.7636147498744927	245.0	154.0	11.0	18862.0	91.0
2240	6806	ECFP6:-388461306	ECFP	0.3804347826086957	0.2413793103448276	0.8974358974358975	0.463727072794152	145.0	35.0	4.0	18969.0	110.0
2241	6807	ECFP6:-388053664	ECFP	0.5333333333333333	0.36363636363636365	1.0	0.6024698701983411	55.0	20.0	0.0	19063.0	35.0
2242	6809	ECFP6:-385985089	ECFP	0.9702970297029702	0.9607843137254902	0.98	0.970266180346895	51.0	49.0	1.0	19066.0	2.0
2243	6811	ECFP6:-378992656	ECFP	0.2916666666666667	0.17073170731707318	1.0	0.4128292164228206	41.0	7.0	0.0	19077.0	34.0
2244	6814	ECFP6:-372429497	ECFP	0.5727272727272728	0.41721854304635764	0.9130434782608695	0.6154054679741792	151.0	63.0	6.0	18961.0	88.0
2245	6815	ECFP6:-361284158	ECFP	0.35937499999999994	0.21904761904761905	1.0	0.4670192275909394	105.0	23.0	0.0	19013.0	82.0
2246	6816	ECFP6:-359112264	ECFP	0.7777777777777777	0.7	0.875	0.7822253903231882	40.0	28.0	4.0	19074.0	12.0
2247	6817	ECFP6:-357265425	ECFP	0.49787835926449786	0.3793103448275862	0.7242798353909465	0.5161323496606645	464.0	176.0	67.0	18587.0	288.0
2248	6818	ECFP6:-354001933	ECFP	0.4285714285714285	0.3	0.75	0.47371226880255396	40.0	12.0	4.0	19074.0	28.0
2249	6820	ECFP6:-346815457	ECFP	0.3954154727793696	0.2727272727272727	0.71875	0.4385998029052897	253.0	69.0	27.0	18838.0	184.0
2250	6821	ECFP6:-343014357	ECFP	0.6883116883116883	0.5888888888888889	0.828125	0.6971746300731818	90.0	53.0	11.0	19017.0	37.0
2251	6822	ECFP6:-341525852	ECFP	0.7635239567233385	0.6551724137931034	0.9148148148148149	0.7705376522180807	377.0	247.0	23.0	18718.0	130.0
2252	6823	ECFP6:-336451300	ECFP	0.7967479674796748	0.7577319587628866	0.84	0.7876251174816096	970.0	735.0	140.0	18008.0	235.0
2253	6824	ECFP6:-336138865	ECFP	0.8478260869565216	0.7647058823529411	0.9512195121951219	0.8508121581711539	306.0	234.0	12.0	18800.0	72.0
2254	6825	ECFP6:-332411907	ECFP	0.5955056179775281	0.49287042777433354	0.7521286660359509	0.5812056914207747	1613.0	795.0	262.0	17243.0	818.0
2255	6826	ECFP6:-329509227	ECFP	0.8705336426914154	0.8271604938271605	0.9187071498530852	0.864158338134754	1134.0	938.0	83.0	17901.0	196.0
2256	6827	ECFP6:-329353700	ECFP	0.39506172839506176	0.24615384615384617	1.0	0.4955021877970629	65.0	16.0	0.0	19053.0	49.0
2257	6828	ECFP6:-328985447	ECFP	0.8296296296296296	0.7788595271210014	0.8874801901743264	0.825307336180142	719.0	560.0	71.0	18328.0	159.0
2258	6829	ECFP6:-325835814	ECFP	0.325	0.24074074074074073	0.5	0.3457078074646006	54.0	13.0	13.0	19051.0	41.0
2259	6830	ECFP6:-325293360	ECFP	0.4489795918367347	0.3548387096774194	0.6111111111111112	0.46502750814912175	31.0	11.0	7.0	19080.0	20.0
2260	6831	ECFP6:-322833075	ECFP	0.8948374760994264	0.8357142857142857	0.9629629629629629	0.8956931943708016	280.0	234.0	9.0	18829.0	46.0
2261	6833	ECFP6:-317595691	ECFP	0.6706408345752608	0.5681818181818182	0.8181818181818182	0.6764310347454069	396.0	225.0	50.0	18672.0	171.0
2262	6834	ECFP6:-316621138	ECFP	0.6074074074074074	0.45054945054945056	0.9318181818181818	0.6469177739047747	91.0	41.0	3.0	19024.0	50.0
2263	6835	ECFP6:-315326782	ECFP	0.8064516129032259	0.7142857142857143	0.9259259259259259	0.8129603473899885	35.0	25.0	2.0	19081.0	10.0
2264	6836	ECFP6:-312200086	ECFP	0.28571428571428575	0.20833333333333334	0.45454545454545453	0.3043013476173243	144.0	30.0	36.0	18938.0	114.0
2265	6837	ECFP6:-309282258	ECFP	0.425531914893617	0.273972602739726	0.9523809523809523	0.5100157542968192	73.0	20.0	1.0	19044.0	53.0
2266	6838	ECFP6:-307429614	ECFP	0.6774193548387096	0.5419354838709678	0.9032258064516129	0.6978830424057036	155.0	84.0	9.0	18954.0	71.0
2267	6839	ECFP6:-304484942	ECFP	0.9642095283242474	0.9562764456981664	0.9722753346080306	0.9598126427905731	2127.0	2034.0	58.0	16933.0	93.0
2268	6840	ECFP6:-303989088	ECFP	0.5838509316770187	0.42727272727272725	0.9215686274509803	0.6262237102440265	110.0	47.0	4.0	19004.0	63.0
2269	6841	ECFP6:-293830215	ECFP	0.47787610619469023	0.40540540540540543	0.5818965517241379	0.4782291865136309	333.0	135.0	97.0	18688.0	198.0
2270	6842	ECFP6:-289751714	ECFP	0.73542600896861	0.656	0.8367346938775511	0.7393996989887983	125.0	82.0	16.0	18977.0	43.0
2271	6843	ECFP6:-289266965	ECFP	0.8500241896468312	0.8172093023255814	0.8855846774193549	0.8327203728954774	2150.0	1757.0	227.0	16741.0	393.0
2272	6844	ECFP6:-287627881	ECFP	0.3308550185873606	0.22646310432569974	0.6137931034482759	0.36549309323698703	393.0	89.0	56.0	18669.0	304.0
2273	6845	ECFP6:-287347787	ECFP	0.8405797101449275	0.725	1.0	0.8512239541547069	40.0	29.0	0.0	19078.0	11.0
2274	6846	ECFP6:-286438060	ECFP	0.6521739130434783	0.4838709677419355	1.0	0.6953169740924611	31.0	15.0	0.0	19087.0	16.0
2275	6847	ECFP6:-281691030	ECFP	0.8422310756972111	0.7800738007380074	0.9151515151515152	0.8342584258750756	1355.0	1057.0	98.0	17665.0	298.0
2276	6848	ECFP6:-281044599	ECFP	0.6932515337423313	0.565	0.8968253968253969	0.7095808797784079	200.0	113.0	13.0	18905.0	87.0
2277	6849	ECFP6:-278371935	ECFP	0.4177215189873418	0.27049180327868855	0.9166666666666666	0.496533174290709	122.0	33.0	3.0	18993.0	89.0
2278	6851	ECFP6:-270015709	ECFP	0.6274509803921569	0.45714285714285713	1.0	0.6757870635907225	35.0	16.0	0.0	19083.0	19.0
2279	6852	ECFP6:-264199555	ECFP	0.8530465949820789	0.74375	1.0	0.8614783696151668	160.0	119.0	0.0	18958.0	41.0
2280	6853	ECFP6:-260689379	ECFP	0.3323615160349854	0.2235294117647059	0.6477272727272727	0.3760491486906321	255.0	57.0	31.0	18832.0	198.0
2281	6854	ECFP6:-260367537	ECFP	0.47101449275362317	0.32019704433497537	0.8904109589041096	0.5314257057118945	203.0	65.0	8.0	18907.0	138.0
2282	6856	ECFP6:-255970191	ECFP	0.5614035087719298	0.4444444444444444	0.7619047619047619	0.5796185492352016	144.0	64.0	20.0	18954.0	80.0
2283	6857	ECFP6:-254403391	ECFP	0.4067796610169491	0.2608695652173913	0.9230769230769231	0.49019395722507747	46.0	12.0	1.0	19071.0	34.0
2284	6858	ECFP6:-249267419	ECFP	0.5882352941176471	0.5357142857142857	0.6521739130434783	0.5905430929127495	28.0	15.0	8.0	19082.0	13.0
2285	6859	ECFP6:-247928236	ECFP	0.7300613496932515	0.6346666666666667	0.8592057761732852	0.7341128526739805	375.0	238.0	39.0	18704.0	137.0
2286	6860	ECFP6:-246102830	ECFP	0.5674157303370786	0.45393258426966293	0.7565543071161048	0.5787784897273394	445.0	202.0	65.0	18608.0	243.0
2287	6861	ECFP6:-241636470	ECFP	0.923076923076923	0.9056603773584906	0.9411764705882353	0.9230388314835448	53.0	48.0	3.0	19062.0	5.0
2288	6862	ECFP6:-241069997	ECFP	0.29714285714285715	0.19117647058823528	0.6666666666666666	0.35481844351624103	136.0	26.0	13.0	18969.0	110.0
2289	6863	ECFP6:-238265864	ECFP	0.7008639308855291	0.6116870876531574	0.820480404551201	0.6941547243532723	1061.0	649.0	142.0	17915.0	412.0
2290	6864	ECFP6:-237123805	ECFP	0.7375886524822696	0.6833930704898447	0.8011204481792717	0.7290603523359906	837.0	572.0	142.0	18139.0	265.0
2291	6865	ECFP6:-236194509	ECFP	0.6052631578947368	0.45098039215686275	0.92	0.6435404006962506	51.0	23.0	2.0	19065.0	28.0
2292	6866	ECFP6:-221339742	ECFP	0.46875000000000006	0.3468208092485549	0.7228915662650602	0.4977796167796894	173.0	60.0	23.0	18922.0	113.0
2293	6867	ECFP6:-218737806	ECFP	0.9767441860465117	0.9545454545454546	1.0	0.9769572029465672	44.0	42.0	0.0	19074.0	2.0
2294	6868	ECFP6:-217621903	ECFP	0.28571428571428575	0.1891891891891892	0.5833333333333334	0.33016877126415206	111.0	21.0	15.0	18992.0	90.0
2295	6869	ECFP6:-207889694	ECFP	0.6790123456790124	0.5699481865284974	0.8396946564885496	0.6893214471383703	193.0	110.0	21.0	18904.0	83.0
2296	6870	ECFP6:-207564655	ECFP	0.6116207951070336	0.46296296296296297	0.9009009009009009	0.6432243418304341	216.0	100.0	11.0	18891.0	116.0
2297	6871	ECFP6:-201109974	ECFP	0.4551724137931034	0.336734693877551	0.7021276595744681	0.4845294002512654	98.0	33.0	14.0	19006.0	65.0
2298	6872	ECFP6:-199890657	ECFP	0.7529411764705882	0.687603305785124	0.832	0.7492507940706077	605.0	416.0	84.0	18429.0	189.0
2299	6873	ECFP6:-198867271	ECFP	0.5918854415274464	0.5102880658436214	0.7045454545454546	0.5953080250343253	243.0	124.0	52.0	18823.0	119.0
2300	6874	ECFP6:-197342947	ECFP	0.8245614035087719	0.734375	0.94	0.8303673348731179	64.0	47.0	3.0	19051.0	17.0
2301	6875	ECFP6:-196086720	ECFP	0.7608200455580866	0.6733870967741935	0.8743455497382199	0.7647120904961253	248.0	167.0	24.0	18846.0	81.0
2302	6876	ECFP6:-196020680	ECFP	0.7777777777777779	0.8076923076923077	0.75	0.7779992249213183	26.0	21.0	7.0	19085.0	5.0
2303	6877	ECFP6:-194354518	ECFP	0.7884057971014493	0.7298747763864043	0.8571428571428571	0.772780971883255	1677.0	1224.0	204.0	17237.0	453.0
2304	6878	ECFP6:-190655972	ECFP	0.5573770491803278	0.4146341463414634	0.85	0.5931142321488502	41.0	17.0	3.0	19074.0	24.0
2305	6879	ECFP6:-187592023	ECFP	0.8636363636363636	0.76	1.0	0.8716428420197064	25.0	19.0	0.0	19093.0	6.0
2306	6880	ECFP6:-187412299	ECFP	0.7555555555555555	0.6365638766519823	0.9292604501607717	0.7647639082620614	454.0	289.0	22.0	18642.0	165.0
2307	6881	ECFP6:-185980157	ECFP	0.3157894736842105	0.1891891891891892	0.9545454545454546	0.4238490930778825	111.0	21.0	1.0	19006.0	90.0
2308	6882	ECFP6:-178319266	ECFP	0.8281938325991189	0.7121212121212122	0.9894736842105263	0.8385407969717752	132.0	94.0	1.0	18985.0	38.0
2309	6884	ECFP6:-172846275	ECFP	0.9012658227848102	0.9035532994923858	0.898989898989899	0.9002381467676602	197.0	178.0	20.0	18901.0	19.0
2310	6885	ECFP6:-170144277	ECFP	0.925311203319502	0.9139344262295082	0.9369747899159664	0.9244312778134276	244.0	223.0	15.0	18859.0	21.0
2311	6886	ECFP6:-166144269	ECFP	0.2559241706161137	0.19014084507042253	0.391304347826087	0.26907680437276577	142.0	27.0	42.0	18934.0	115.0
2312	6887	ECFP6:-163645544	ECFP	0.9135802469135803	0.8409090909090909	1.0	0.9168427332170789	44.0	37.0	0.0	19074.0	7.0
2313	6888	ECFP6:-160203532	ECFP	0.8367510413329061	0.8122861586314153	0.8627353815659068	0.758476222416097	6430.0	5223.0	831.0	11857.0	1207.0
2314	6889	ECFP6:-159505073	ECFP	0.5306122448979593	0.44272445820433437	0.6620370370370371	0.5351164717420847	323.0	143.0	73.0	18722.0	180.0
2315	6890	ECFP6:-156450906	ECFP	0.6492146596858639	0.5662100456621004	0.7607361963190185	0.6529465456881136	219.0	124.0	39.0	18860.0	95.0
2316	6891	ECFP6:-145880402	ECFP	0.7799043062200958	0.6936170212765957	0.8907103825136612	0.7837314872854767	235.0	163.0	20.0	18863.0	72.0
2317	6892	ECFP6:-145809275	ECFP	0.5910652920962199	0.45989304812834225	0.8269230769230769	0.6140619466316104	187.0	86.0	18.0	18913.0	101.0
2318	6893	ECFP6:-143654417	ECFP	0.5401459854014599	0.3854166666666667	0.9024390243902439	0.588586386255041	96.0	37.0	4.0	19018.0	59.0
2319	6894	ECFP6:-137870270	ECFP	0.7307692307692308	0.5876288659793815	0.9661016949152542	0.7525786322433707	97.0	57.0	2.0	19019.0	40.0
2320	6895	ECFP6:-131080542	ECFP	0.7864366448542535	0.6899791231732777	0.9142461964038727	0.7852416166693115	958.0	661.0	62.0	18098.0	297.0
2321	6896	ECFP6:-130888655	ECFP	0.8574725908828621	0.8395480225988701	0.8761792452830188	0.8509220632621841	885.0	743.0	105.0	18128.0	142.0
2322	6897	ECFP6:-126021086	ECFP	0.5874125874125873	0.4883720930232558	0.7368421052631579	0.5970194676509517	172.0	84.0	30.0	18916.0	88.0
2323	6898	ECFP6:-122744559	ECFP	0.5495145631067961	0.4557165861513688	0.6919315403422983	0.5500011923280732	621.0	283.0	126.0	18371.0	338.0
2324	6900	ECFP6:-116856245	ECFP	0.5384615384615384	0.375	0.9545454545454546	0.5976765421711278	56.0	21.0	1.0	19061.0	35.0
2325	6901	ECFP6:-102254937	ECFP	0.877906976744186	0.8388888888888889	0.9207317073170732	0.8777682471009912	180.0	151.0	13.0	18925.0	29.0
2326	6902	ECFP6:-101929123	ECFP	0.5540540540540541	0.3942307692307692	0.9318181818181818	0.6048989866385369	104.0	41.0	3.0	19011.0	63.0
2327	6903	ECFP6:-96540735	ECFP	0.6009389671361502	0.48120300751879697	0.8	0.6185040059475211	133.0	64.0	16.0	18969.0	69.0
2328	6904	ECFP6:-88122504	ECFP	0.36018957345971564	0.2222222222222222	0.95	0.4576705928571224	171.0	38.0	2.0	18945.0	133.0
2329	6905	ECFP6:-87837803	ECFP	0.8362168396770472	0.7940854326396495	0.8830694275274056	0.8297414816635704	913.0	725.0	96.0	18109.0	188.0
2330	6906	ECFP6:-82877736	ECFP	0.7019867549668873	0.6174757281553398	0.8132992327365729	0.7018167639083065	515.0	318.0	73.0	18530.0	197.0
2331	6907	ECFP6:-74014341	ECFP	0.65625	0.5163934426229508	0.9	0.6803117625732968	122.0	63.0	7.0	18989.0	59.0
2332	6908	ECFP6:-69088625	ECFP	0.5080645161290323	0.42	0.6428571428571429	0.5166247150989771	150.0	63.0	35.0	18933.0	87.0
2333	6909	ECFP6:-63161233	ECFP	0.37647058823529417	0.26229508196721313	0.6666666666666666	0.4170927334154661	61.0	16.0	8.0	19049.0	45.0
2334	6910	ECFP6:-62244257	ECFP	0.7742520398912057	0.7116666666666667	0.8489065606361829	0.7707650113666887	600.0	427.0	76.0	18442.0	173.0
2335	6911	ECFP6:-61517462	ECFP	0.7176470588235295	0.580952380952381	0.9384615384615385	0.7362838681120315	210.0	122.0	8.0	18900.0	88.0
2336	6912	ECFP6:-60417561	ECFP	0.75177304964539	0.654320987654321	0.8833333333333333	0.7594063110871854	81.0	53.0	7.0	19030.0	28.0
2337	6913	ECFP6:-54835843	ECFP	0.711864406779661	0.6176470588235294	0.84	0.7198798970865308	34.0	21.0	4.0	19080.0	13.0
2338	6914	ECFP6:-51283149	ECFP	0.806451612903226	0.7440476190476191	0.8802816901408451	0.8077733611023955	168.0	125.0	17.0	18933.0	43.0
2339	6915	ECFP6:-48888163	ECFP	0.7003467062902426	0.5780866721177432	0.8881909547738693	0.7020637183613103	1223.0	707.0	89.0	17806.0	516.0
2340	6916	ECFP6:-42597081	ECFP	0.3137254901960785	0.18604651162790697	1.0	0.4305400529146731	86.0	16.0	0.0	19032.0	70.0
2341	6917	ECFP6:-41066479	ECFP	0.7450980392156863	0.59375	1.0	0.770289462347739	32.0	19.0	0.0	19086.0	13.0
2342	6919	ECFP6:-26207638	ECFP	0.6720430107526882	0.5924170616113744	0.7763975155279503	0.6751251134155245	211.0	125.0	36.0	18871.0	86.0
2343	6920	ECFP6:-23853338	ECFP	0.4722222222222223	0.33663366336633666	0.7906976744186046	0.5144127736309452	101.0	34.0	9.0	19008.0	67.0
2344	6922	ECFP6:-20226574	ECFP	0.6292134831460674	0.5384615384615384	0.7567567567567568	0.6342561570026501	260.0	140.0	45.0	18813.0	120.0
2345	6923	ECFP6:-14241385	ECFP	0.46464646464646464	0.3026315789473684	1.0	0.54935561891769	76.0	23.0	0.0	19042.0	53.0
